Date,Crop,Variety,Grade,High Price,Low Price,Average,Type
10/18/2012,blueberries,N/A,N/A,14.545454545454547,4.444444444444445,10.040644540644541,Nonorganic
10/19/2012,blueberries,N/A,N/A,14.545454545454547,1.1111111111111112,9.104751215862327,Nonorganic
10/22/2012,blueberries,N/A,N/A,11.818181818181818,2.2222222222222223,9.017148908439232,Nonorganic
10/23/2012,blueberries,N/A,N/A,11.818181818181818,2.2222222222222223,8.513522319973934,Nonorganic
10/24/2012,blueberries,N/A,N/A,11.212121212121213,3.111111111111111,8.67998163452709,Nonorganic
10/25/2012,blueberries,N/A,N/A,11.212121212121213,2.4242424242424243,8.178857540926508,Nonorganic
10/26/2012,blueberries,N/A,N/A,11.212121212121213,0.6666666666666666,7.7080176767676765,Nonorganic
10/31/2012,blueberries,N/A,N/A,10.606060606060607,1.7777777777777777,7.204906204906207,Nonorganic
11/01/2012,blueberries,N/A,N/A,9.696969696969697,2.4242424242424243,6.818181818181819,Nonorganic
11/02/2012,blueberries,N/A,N/A,10.90909090909091,1.3333333333333333,6.423868312757204,Nonorganic
11/05/2012,blueberries,N/A,N/A,10.606060606060607,2.4242424242424243,6.363428571428571,Nonorganic
11/06/2012,blueberries,N/A,N/A,9.696969696969697,3.6363636363636367,6.289177489177488,Nonorganic
11/07/2012,blueberries,N/A,N/A,8.484848484848484,1.7777777777777777,5.814551767676769,Nonorganic
11/08/2012,blueberries,N/A,N/A,10.0,1.2121212121212122,5.792776247321703,Nonorganic
11/09/2012,blueberries,N/A,N/A,10.0,1.2121212121212122,5.578021595262975,Nonorganic
11/13/2012,blueberries,N/A,N/A,10.0,1.8181818181818183,5.482730531117628,Nonorganic
11/14/2012,blueberries,N/A,N/A,10.0,1.8181818181818183,5.516934046345811,Nonorganic
11/15/2012,blueberries,N/A,N/A,10.303030303030303,2.0,5.672531769305964,Nonorganic
11/16/2012,blueberries,N/A,N/A,9.090909090909092,2.6666666666666665,5.805656565656566,Nonorganic
11/19/2012,blueberries,N/A,N/A,10.303030303030303,2.6666666666666665,5.565353535353536,Nonorganic
11/20/2012,blueberries,N/A,N/A,10.303030303030303,1.7777777777777777,5.3775252525252535,Nonorganic
11/21/2012,blueberries,N/A,N/A,7.272727272727273,1.7777777777777777,5.3894300144300145,Nonorganic
11/23/2012,blueberries,N/A,N/A,7.272727272727273,1.7777777777777777,5.144682115270349,Nonorganic
11/26/2012,blueberries,N/A,N/A,7.555555555555555,2.6666666666666665,5.8555515151515145,Nonorganic
11/27/2012,blueberries,N/A,N/A,7.555555555555555,0.2222222222222222,5.628507295173962,Nonorganic
11/28/2012,blueberries,N/A,N/A,10.606060606060607,0.2222222222222222,5.532173587729142,Nonorganic
04/11/2013,blueberries,N/A,N/A,10.90909090909091,2.2222222222222223,7.043771043771043,Nonorganic
04/12/2013,blueberries,N/A,N/A,10.90909090909091,0.6666666666666666,6.20974450386215,Nonorganic
