Date,Crop,Variety,Grade,High Price,Low Price,Average,Type
03/15/2021,strawberries,Base,N/A,1.3607787283069193,0.067476631155715,0.7757839581996238,Nonorganic
04/15/2021,strawberries,Base,N/A,2.6081592292549285,0.07872273634833417,1.3732483680922538,Nonorganic
04/16/2021,strawberries,Base,N/A,2.6081592292549285,0.07872273634833417,1.3339589725411878,Nonorganic
04/19/2021,strawberries,Base,N/A,2.6081592292549285,0.07872273634833417,1.360622532401466,Nonorganic
04/20/2021,strawberries,Base,N/A,2.8349556839727486,0.07872273634833417,1.4365874347941454,Nonorganic
04/21/2021,strawberries,Base,N/A,2.8349556839727486,0.07872273634833417,1.43269229940191,Nonorganic
04/22/2021,strawberries,Base,N/A,2.6081592292549285,0.07872273634833417,1.4894028023661374,Nonorganic
04/23/2021,strawberries,Base,N/A,2.1687410982391526,0.07872273634833417,1.3604175252755593,Nonorganic
04/26/2021,strawberries,Base,N/A,2.1687410982391526,0.07872273634833417,1.295249664847322,Nonorganic
04/27/2021,strawberries,Base,N/A,2.041168092460379,0.08622013981008028,1.26257394831648,Nonorganic
04/28/2021,strawberries,Base,N/A,2.041168092460379,0.08622013981008028,1.2539853563785952,Nonorganic
04/29/2021,strawberries,Base,N/A,1.927769865101469,0.08622013981008028,1.2345389661496913,Nonorganic
04/30/2021,strawberries,Base,N/A,1.927769865101469,0.08622013981008028,1.1770177954483552,Nonorganic
05/03/2021,strawberries,Base,N/A,2.097867206139834,0.08622013981008028,1.240713775710718,Nonorganic
05/04/2021,strawberries,Base,N/A,2.097867206139834,0.08622013981008028,1.3237048080639264,Nonorganic
05/05/2021,strawberries,Base,N/A,2.097867206139834,0.08622013981008028,1.2938748154711988,Nonorganic
05/06/2021,strawberries,Base,N/A,2.097867206139834,0.08247143807920723,1.246581145431867,Nonorganic
05/07/2021,strawberries,Base,N/A,2.097867206139834,0.08247143807920723,1.2080386572620236,Nonorganic
05/10/2021,strawberries,Base,N/A,2.097867206139834,0.08247143807920723,1.1340188820044397,Nonorganic
05/11/2021,strawberries,Base,N/A,2.097867206139834,0.08622013981008028,1.0735428258165636,Nonorganic
05/12/2021,strawberries,Base,N/A,2.097867206139834,0.07497403461746112,1.0911734386445757,Nonorganic
05/13/2021,strawberries,Base,N/A,2.097867206139834,0.07497403461746112,1.0911734386445757,Nonorganic
05/14/2021,strawberries,Base,N/A,1.814371637742559,0.05997922769396889,0.9310837924055951,Nonorganic
05/17/2021,strawberries,Base,N/A,1.927769865101469,0.05997922769396889,0.8966593305287832,Nonorganic
05/18/2021,strawberries,Base,N/A,1.814371637742559,0.05997922769396889,0.7784482347974366,Nonorganic
